landuse,ntl_raw,fit,se,lo,hi
recreational,0.0034815854556906,2.3672663210485165,0.1208568986825868,2.1303867996306463,2.604145842466387
recreational,0.0034953988647657,2.370224990071526,0.1208436446814192,2.133371446495944,2.607078533647108
recreational,0.0035092122738409,2.373103509447654,0.1208276326340763,2.136281349484864,2.609925669410444
recreational,0.003523025682916,2.375903059602176,0.1208091401107641,2.1391171449850783,2.612688974219274
recreational,0.0035368390919912,2.3786248209603675,0.120788448252481,2.1418794623855044,2.6153701795352307
recreational,0.0035506525010663,2.381269973947503,0.1207658409321707,2.1445689257204483,2.617971022174558
recreational,0.0035644659101415,2.3838396989888584,0.120741603933118,2.147186155279947,2.6204932426977696
recreational,0.0035782793192166,2.386335176509708,0.1207160241441252,2.1497317691872224,2.6229385838321937
recreational,0.0035920927282917,2.388757586935328,0.1206893887711176,2.152206384943937,2.6253087889267186
recreational,0.0036059061373669,2.3911081106909924,0.120661984564936,2.1546106209437177,2.627605600438267
recreational,0.003619719546442,2.393387928201977,0.1206340970651854,2.156945097954214,2.6298307584497405
recreational,0.0036335329555172,2.395598219893557,0.1206060098601139,2.1592104405677333,2.6319859992193804
recreational,0.0036473463645923,2.3977401661910074,0.1205780038625953,2.1614072786203207,2.634073053761694
recreational,0.0036611597736675,2.399814947519604,0.1205503566023888,2.163536248578921,2.636093646460285
recreational,0.0036749731827426,2.40182374430462,0.1205233415349414,2.165597994896135,2.638049493713105
recreational,0.0036887865918177,2.4037677369713326,0.1204972273670855,2.167593171331845,2.6399423026108204
recreational,0.0037026000008929,2.405648105945016,0.1204722774000659,2.1695224422408868,2.641773769649145
recreational,0.003716413409968,2.4074660316509457,0.1204487488904074,2.171386483825747,2.6435455794761444
recreational,0.0037302268190432,2.409222694514397,0.1204268924292006,2.173185985353164,2.64525940367563
recreational,0.0037440402281183,2.4109192749606447,0.1204069513404477,2.174921650333367,2.6469168995879224
recreational,0.0037578536371934,2.412556953414964,0.120389161099161,2.1765941976606085,2.64851970916932
recreational,0.0037716670462686,2.4141369103026302,0.1203737487699568,2.178204362713515,2.6500694578917456
recreational,0.0037854804553437,2.415660326048918,0.1203609324669194,2.179752898413756,2.65156775368408
recreational,0.0037992938644189,2.417128381079104,0.1203509208355463,2.1812405762414326,2.653016185916774
recreational,0.003813107273494,2.418542255818461,0.120343912557597,2.1826681872055707,2.6544163244313514
recreational,0.0038269206825692,2.419903130692266,0.1203400958796888,2.184036542768076,2.6557697186164564
recreational,0.0038407340916443,2.4212121861257936,0.1203396481664753,2.185346475719502,2.657077896532085
recreational,0.0038545475007194,2.4224706025443186,0.1203427354792448,2.1865988410049986,2.6583423640836386
recreational,0.0038683609097946,2.4236795603731167,0.1203495121807529,2.187794516498841,2.6595646042473926
recreational,0.0038821743188697,2.424840240037463,0.1203601205670853,2.1889344037259755,2.6607460763489503
recreational,0.0038959877279449,2.4259538219626324,0.1203746905273055,2.190019428529113,2.6618882153961514
recreational,0.00390980113702,2.4270214865739,0.1203933392316087,2.191050541679947,2.662992431467853
recreational,0.0039236145460952,2.4280444142965414,0.1204161708486458,2.192028719433196,2.6640601091598874
recreational,0.0039374279551703,2.429023785555831,0.1204432762926303,2.192954964022276,2.6650926070893863
recreational,0.0039512413642454,2.429960780777045,0.1204747330007713,2.1938303040955334,2.666091257458557
recreational,0.0039650547733206,2.430856580385458,0.1205106047415114,2.194655795092096,2.6670573656788203
recreational,0.0039788681823957,2.431712364806345,0.1205509414539662,2.195432519556571,2.667992210056118
recreational,0.0039926815914709,2.432529314464981,0.1205957791188875,2.1961615873919613,2.6688970415380004
recreational,0.004006495000546,2.433308609786641,0.1206451396613828,2.196844136050331,2.669773083522952
recreational,0.0040203084096211,2.4340514311966013,0.1206990308855395,2.197481330660944,2.670621531732259
recreational,0.0040341218186963,2.434758959120136,0.1207574464410118,2.1980743640957527,2.67144355414452
