city,city_label,city_order,ntl_raw,fit,se,lo,hi
HongKong,Hong Kong,1,0.0050115977127902,1.969006803269,0.2633529205605722,1.4528350789702782,2.4851785275677214
HongKong,Hong Kong,1,0.0050921878636355,1.9674352572240563,0.2633592264716126,1.4512511733396958,2.483619341108417
HongKong,Hong Kong,1,0.0051727780144808,1.9657420984483007,0.2633657849597898,1.4495451599271134,2.4819390369694894
HongKong,Hong Kong,1,0.0052533681653261,1.963949478518332,0.2633725352915222,1.447739309346948,2.480159647689715
HongKong,Hong Kong,1,0.0053339583161714,1.9620795490107448,0.2633794114396177,1.445855902589094,2.478303195432395
HongKong,Hong Kong,1,0.0054145484670167,1.9601544615021376,0.2633863430520335,1.443917229120152,2.4763916938841235
HongKong,Hong Kong,1,0.005495138617862,1.9581963675691083,0.2633932565320213,1.4419455847663467,2.47444715037187
HongKong,Hong Kong,1,0.0055757287687073,1.9562274187882545,0.2634000762295911,1.4399632693782558,2.4724915681982527
HongKong,Hong Kong,1,0.0056563189195526,1.9542697667361728,0.2634067257442499,1.4379925842774428,2.4705469491949024
HongKong,Hong Kong,1,0.0057369090703979,1.9523455629894608,0.2634131293389855,1.436055829485049,2.468635296493872
HongKong,Hong Kong,1,0.0058174992212432,1.950476959124716,0.26341921346549,1.4341753007323552,2.4667786175170763
HongKong,Hong Kong,1,0.0058980893720885,1.948686106718536,0.263424908400644,1.4323732862532734,2.4649989271837978
HongKong,Hong Kong,1,0.0059786795229338,1.9469951573475173,0.263430149994308,1.430672063358674,2.4633182513363616
HongKong,Hong Kong,1,0.0060592696737791,1.9454262625882592,0.2634348815284961,1.4290938947924068,2.461758630384112
HongKong,Hong Kong,1,0.0061398598246244,1.9440015740173573,0.2634390556880314,1.4276610248688162,2.4603421231658995
HongKong,Hong Kong,1,0.0062204499754697,1.9427432432114105,0.2634426366428059,1.4263956753915106,2.45909081103131
HongKong,Hong Kong,1,0.006301040126315,1.9416734217470144,0.2634456022417829,1.4253200413531202,2.458026802140909
HongKong,Hong Kong,1,0.0063816302771602,1.940814261200768,0.2634479463188861,1.4244562864157513,2.457172235985785
HongKong,Hong Kong,1,0.0064622204280055,1.9401879131492683,0.2634496811109187,1.4238265381718676,2.456549288126669
HongKong,Hong Kong,1,0.0065428105788508,1.9398165291691123,0.2634508397876294,1.4234528831853586,2.4561801751528662
HongKong,Hong Kong,1,0.0066234007296961,1.9397222608368976,0.2634514790940072,1.4233573618126434,2.456087159861152
HongKong,Hong Kong,1,0.0067039908805414,1.9399255843864327,0.2634516864038194,1.423560279034947,2.456290889737919
