grid_id,lon,lat,grid_area_m2,Pop_Total,Pop_Tota_20_50,Pop_Female_20_50,Pop_Male_20_50,NDVI,walkability_global_z,walkability_city_z,gdp_2022,built_density_2020,ssx_choice_r5000,ssx_has_segment,gdp_source_distance_m,Female_Employment_Rate_15plus_WorldBank,Labour_force_participation_rate_F_Fig4,SDG11_71pct,SDG_3_1_Maternal_mortality_ratio,SDG_3_7_Adolescent_birth_rate,SDG_5_5_Share_of_seats_in_parliament,SDG_4_4_Population_with_at_least_some_secondary_education_F,city,NDVI_z,gdp_2022_z,built_density_2020_z,ssx_choice_r5000_z,Pop_Female_20_50_z,Pop_Male_20_50_z,Pop_Total_z,Female_Employment_Rate_15plus_WorldBank_z,Labour_force_participation_rate_F_Fig4_z,SDG11_71pct_z,SDG_3_1_Maternal_mortality_ratio_z,SDG_3_7_Adolescent_birth_rate_z,SDG_5_5_Share_of_seats_in_parliament_z,SDG_4_4_Population_with_at_least_some_secondary_education_F_z,land_use_type
7885,174.4851203,-36.96964192,40000,0.478540726,0.271666889,0.131871166,0.139795837,0.9278,-0.094472718,-0.095886475,60500104,0.001456359,1145378.904,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.433509353,-0.665585593,-1.677025722,-0.458909015,-0.661665028,-0.682443985,-0.676891874,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
7886,174.4851796,-36.96784076,40000,0.478540726,0.271666889,0.131871166,0.139795837,0.9278,-0.492901894,-0.44228145,60500104,0.002330752,1310655.154,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.433509353,-0.665585593,-1.670205275,-0.424273006,-0.661665028,-0.682443985,-0.676891874,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
7892,174.4855352,-36.95703382,40000,0.0006196,0.00035224,0.00017172,0.0001806,0.923,-0.493864812,-0.447341919,60500104,0.001430643,726247.501,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.40518537,-0.665585593,-1.677226311,-0.546744012,-0.66288521,-0.683759175,-0.678266882,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
7893,174.4855945,-36.95523267,40000,0.549619751,0.310403461,0.148383484,0.162020226,0.8771,-0.492758684,-0.44152883,60500104,0.001211789,452369.9857,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.134337288,-0.665585593,-1.678933416,-0.604138974,-0.661512043,-0.682234629,-0.676687376,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
7894,174.4856537,-36.95343151,40000,0.549619751,0.310403461,0.148383484,0.162020226,0.8771,-0.515980888,-0.462386029,60500104,0.001116619,408175.1955,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.134337288,-0.665585593,-1.67967576,-0.613400626,-0.661512043,-0.682234629,-0.676687376,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
7895,174.4857129,-36.95163035,40000,0.549619751,0.310403461,0.148383484,0.162020226,0.8771,-0.515980888,-0.462386029,60500104,0.00074434,696202.4909,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.134337288,-0.665585593,-1.682579612,-0.553040375,-0.661512043,-0.682234629,-0.676687376,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
7908,174.4864826,-36.92821521,40000,0,0,0,0,0.8966,-0.540310468,-0.489062878,60500104,0.000402618,146735,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.249403467,-0.665585593,-1.685245109,-0.668189169,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
7909,174.4865418,-36.92641404,40000,0,0,0,0,0.8966,-0.540310468,-0.489062878,60500104,0.000513213,147204.9579,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.249403467,-0.665585593,-1.684382446,-0.668090683,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
7941,174.4884324,-36.86877631,40000,6.278233644,3.350439758,1.662180481,1.688259277,0.8327,-0.527661055,-0.422585795,164387580,0.006855536,232481.2808,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.87234045,-0.66294592,-1.63491105,-0.650219806,-0.64748687,-0.667857297,-0.660205816,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
7949,174.4889042,-36.85436677,40000,0.858733978,0.458271532,0.227352476,0.230919209,0.8273,-0.515358083,-0.459112973,164387580,0.001703633,93339.88863,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.840475969,-0.66294592,-1.675096931,-0.67937888,-0.660780403,-0.681585593,-0.675798036,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8131,174.4860011,-37.01111592,40000,0,0,0,0,0.8138,-0.517088264,-0.468205678,8929732,0,197881.0604,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.760814769,-0.666895943,-1.688385613,-0.657470778,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
8132,174.4860605,-37.00931478,40000,0,0,0,0,0.846,-0.517088264,-0.468205678,8929732,0,206053.2104,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.950821484,-0.666895943,-1.688385613,-0.655758187,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8141,174.4865945,-36.99310446,40000,0.189838734,0.104878531,0.04680584,0.058072639,0.8723,-0.53992798,-0.48705277,60500104,0.000628449,452621.2308,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.106013305,-0.665585593,-1.683483586,-0.604086322,-0.662453149,-0.683213826,-0.677722487,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8152,174.4872465,-36.97329178,40000,0.478540726,0.271666889,0.131871166,0.139795837,0.9278,-0.539346302,-0.483995849,60500104,0.001435013,678790.8904,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.433509353,-0.665585593,-1.677192224,-0.556689226,-0.661665028,-0.682443985,-0.676891874,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8153,174.4873058,-36.97149063,40000,0.478540726,0.271666889,0.131871166,0.139795837,0.9278,-0.094472718,-0.095886475,60500104,0.000956071,713228.2685,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.433509353,-0.665585593,-1.680928068,-0.549472379,-0.661665028,-0.682443985,-0.676891874,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8154,174.487365,-36.96968947,40000,0.478540726,0.271666889,0.131871166,0.139795837,0.9278,-0.071250514,-0.075029276,60500104,0.000998562,829132.7005,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.433509353,-0.665585593,-1.68059663,-0.525182943,-0.661665028,-0.682443985,-0.676891874,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8155,174.4874243,-36.96788831,40000,0.478540726,0.271666889,0.131871166,0.139795837,0.9278,-0.071250514,-0.075029276,60500104,0.001206971,1304918.44,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.433509353,-0.665585593,-1.678970993,-0.425475217,-0.661665028,-0.682443985,-0.676891874,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8160,174.4877204,-36.95888252,40000,0.0006196,0.00035224,0.00017172,0.0001806,0.923,-0.470642608,-0.42648472,60500104,0.000907488,459951.9241,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.40518537,-0.665585593,-1.681307024,-0.60255007,-0.66288521,-0.683759175,-0.678266882,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8161,174.4877796,-36.95708136,40000,0.0006196,0.00035224,0.00017172,0.0001806,0.923,-0.470642608,-0.42648472,60500104,0.000885094,850390.8713,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.40518537,-0.665585593,-1.681481704,-0.520727988,-0.66288521,-0.683759175,-0.678266882,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8178,174.4887852,-36.92646152,40000,0,0,0,0,0.8708,-0.540310468,-0.489062878,60500104,0.000535868,151104.9603,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.097162061,-0.665585593,-1.684205735,-0.667273381,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
8210,174.4906742,-36.86882369,40000,6.278233644,3.350439758,1.662180481,1.688259277,0.8327,-0.527661055,-0.422585795,164387580,0.006567423,309267.8278,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.87234045,-0.66294592,-1.637158391,-0.634128084,-0.64748687,-0.667857297,-0.660205816,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8218,174.4911456,-36.85441413,40000,0.858733978,0.458271532,0.227352476,0.230919209,0.8273,-0.515358083,-0.459112973,164387580,0.0019546,160581.1056,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.840475969,-0.66294592,-1.673139337,-0.665287519,-0.660780403,-0.681585593,-0.675798036,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8400,174.4882471,-37.0111635,40000,0,0,0,0,0.8138,-0.49386606,-0.447348479,8929732,0,248885.1453,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.760814769,-0.666895943,-1.688385613,-0.646782141,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
8401,174.4883064,-37.00936236,40000,0,0,0,0,0.846,-0.49386606,-0.447348479,8929732,0,236476.6625,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.950821484,-0.666895943,-1.688385613,-0.649382516,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8409,174.4887806,-36.99495316,40000,0.726116562,0.401150398,0.17902668,0.222123203,0.9188,-0.538847485,-0.481374392,60500104,0.000288953,611106.314,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.380401886,-0.665585593,-1.686131722,-0.570873499,-0.661228137,-0.681668452,-0.676179584,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8410,174.4888399,-36.99315201,40000,0.726116562,0.401150398,0.17902668,0.222123203,0.9188,-0.538847485,-0.481374392,60500104,0.000634778,456775.4514,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.380401886,-0.665585593,-1.683434215,-0.603215745,-0.661228137,-0.681668452,-0.676179584,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8423,174.4896098,-36.96973698,40000,0,0,0,0,0.9148,-0.49386606,-0.447348479,60500104,0.000564805,877865.1066,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.356798567,-0.665585593,-1.683980022,-0.514970368,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8424,174.4896689,-36.96793582,40000,0,0,0,0,0.9148,-0.095436884,-0.100953504,60500104,0.000313775,945986.2955,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.356798567,-0.665585593,-1.685938109,-0.500694596,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8447,174.4910287,-36.92650896,40000,0,0,0,0,0.8708,-0.540310468,-0.489062878,60500104,0.000442282,160211.5215,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.097162061,-0.665585593,-1.684935726,-0.665364971,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
8479,174.492916,-36.86887103,40000,4.77413788,2.547822418,1.263939133,1.2838834,0.8368,-0.530691514,-0.438511914,164387580,0.006284725,549923.5175,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.896533851,-0.66294592,-1.639363488,-0.583695232,-0.651176535,-0.67166656,-0.664533188,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8487,174.493387,-36.85446145,40000,0.858733978,0.458271532,0.227352476,0.230919209,0.8273,-0.538580287,-0.479970172,164387580,0.002238507,182861.029,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.840475969,-0.66294592,-1.670924805,-0.660618441,-0.660780403,-0.681585593,-0.675798036,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8669,174.490493,-37.01121104,40000,0,0,0,0,0.8377,-0.49386606,-0.447348479,8929732,0,231249.6972,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.901844598,-0.666895943,-1.688385613,-0.650477902,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8679,174.4910853,-36.99319952,40000,0.726116562,0.401150398,0.17902668,0.222123203,0.9188,-0.538847485,-0.481374392,60500104,0.000644481,382324.2215,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.380401886,-0.665585593,-1.683358534,-0.618818068,-0.661228137,-0.681668452,-0.676179584,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8693,174.4919136,-36.96798329,40000,0,0,0,0,0.9148,-0.095436884,-0.100953504,60500104,5.72E-05,815429.5751,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.356798567,-0.665585593,-1.687939493,-0.528054629,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8716,174.4932722,-36.92655635,40000,0,0,0,0,0.8708,-0.540310468,-0.489062878,60500104,0.000331242,166739,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.097162061,-0.665585593,-1.685801857,-0.663997044,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
8717,174.4933312,-36.92475518,40000,0,0,0,0,0.8708,-0.540310468,-0.489062878,60500104,0.000165196,173947.8876,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.097162061,-0.665585593,-1.687097051,-0.662486318,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8748,174.4951578,-36.86891833,40000,4.77413788,2.547822418,1.263939133,1.2838834,0.8368,-0.530691514,-0.438511914,164387580,0.006007437,574286.2019,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.896533851,-0.66294592,-1.641526396,-0.578589682,-0.651176535,-0.67166656,-0.664533188,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8756,174.4956283,-36.85450872,40000,0.416999779,0.222535782,0.110401926,0.112134352,0.8412,-0.539470295,-0.484647475,382449660,0.002527783,187672.6096,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.922497502,-0.65740519,-1.6686684,-0.659610106,-0.661863938,-0.682704559,-0.677068931,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8937,174.4926798,-37.01305969,40000,0,0,0,0,0.8377,-0.517088264,-0.468205678,8929732,0,204205,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.901844598,-0.666895943,-1.688385613,-0.656145506,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8938,174.492739,-37.01125854,40000,0,0,0,0,0.8377,-0.095436884,-0.100953504,8929732,0,212018.71,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.901844598,-0.666895943,-1.688385613,-0.654508031,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8947,174.4932716,-36.99504815,40000,0.726116562,0.401150398,0.17902668,0.222123203,0.9188,-0.538847485,-0.481374392,60500104,0.000285783,625997.3033,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.380401886,-0.665585593,-1.686156448,-0.567752879,-0.661228137,-0.681668452,-0.676179584,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8948,174.4933308,-36.99324699,40000,0.726116562,0.401150398,0.17902668,0.222123203,0.9188,-0.538847485,-0.481374392,60500104,0.000671431,617205.7027,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.380401886,-0.665585593,-1.683148314,-0.569595285,-0.661228137,-0.681668452,-0.676179584,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8962,174.4941583,-36.96803071,40000,0,0,0,0,0.9148,-0.095436884,-0.100953504,60500104,4.33E-05,961655.6329,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.356798567,-0.665585593,-1.688047636,-0.497410861,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
8985,174.4955157,-36.92660371,40000,0,0,0,0,0.8708,-0.540310468,-0.489062878,60500104,0.000219765,73270.96501,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.097162061,-0.665585593,-1.686671401,-0.683584611,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,peripheral
8986,174.4955746,-36.92480253,40000,0,0,0,0,0.8708,-0.540310468,-0.489062878,60500104,7.16E-05,269501.2342,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.097162061,-0.665585593,-1.687826835,-0.642461744,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9017,174.4973996,-36.86896558,40000,4.77413788,2.547822418,1.263939133,1.2838834,0.8368,-0.530691514,-0.438511914,164387580,0.005711872,586308.0936,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.896533851,-0.66294592,-1.643831863,-0.576070322,-0.651176535,-0.67166656,-0.664533188,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9025,174.4978697,-36.85455595,40000,0.416999779,0.222535782,0.110401926,0.112134352,0.8412,-0.539470295,-0.484647475,382449660,0.002822419,193724.7552,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.922497502,-0.65740519,-1.666370174,-0.658341792,-0.661863938,-0.682704559,-0.677068931,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9026,174.4979285,-36.85275474,40000,0.416999779,0.222535782,0.110401926,0.112134352,0.8412,-0.539470295,-0.484647475,382449660,0.003394908,199809.2872,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.922497502,-0.65740519,-1.661904647,-0.657066691,-0.661863938,-0.682704559,-0.677068931,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9206,174.4949258,-37.01310715,40000,0,0,0,0,0.8377,-0.141881291,-0.142667902,8929732,0,192246.2857,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.901844598,-0.666895943,-1.688385613,-0.658651626,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9216,174.4955171,-36.99509558,40000,0.726116562,0.401150398,0.17902668,0.222123203,0.9188,-0.538847485,-0.481374392,60500104,0.000291661,407163.8794,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.380401886,-0.665585593,-1.686110598,-0.613612562,-0.661228137,-0.681668452,-0.676179584,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9231,174.496403,-36.9680781,40000,0,0,0,0,0.9148,-0.517088264,-0.468205678,71577130.09,3.09E-05,913808.5789,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.356798567,-0.665304137,-1.688144291,-0.507437898,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9254,174.4977592,-36.92665102,40000,0,0,0,0,0.8708,-0.540310468,-0.489062878,60500104,0.000107851,242052.288,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.097162061,-0.665585593,-1.687544356,-0.648214064,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9255,174.4978181,-36.92484983,40000,0,0,0,0,0.8708,-0.540310468,-0.489062878,60500104,9.90E-06,289707.7924,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.097162061,-0.665585593,-1.688308386,-0.63822717,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9286,174.4996414,-36.86901279,40000,4.77413788,2.547822418,1.263939133,1.2838834,0.8368,-0.530691514,-0.438511914,164387580,0.005358842,505106.1902,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.896533851,-0.66294592,-1.646585563,-0.593087346,-0.651176535,-0.67166656,-0.664533188,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9295,174.5001698,-36.85280193,40000,0.416999779,0.222535782,0.110401926,0.112134352,0.8412,-0.539470295,-0.484647475,382449660,0.005012979,205139.3753,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.922497502,-0.65740519,-1.649283364,-0.655949694,-0.661863938,-0.682704559,-0.677068931,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9296,174.5002285,-36.85100072,40000,0.416999779,0.222535782,0.110401926,0.112134352,0.8412,-0.539470295,-0.484647475,382449660,0.006643698,213442.5253,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.922497502,-0.65740519,-1.636563427,-0.65420965,-0.661863938,-0.682704559,-0.677068931,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9475,174.4971718,-37.01315457,40000,0,0,0,0,0.8377,-0.141881291,-0.142667902,23602022.41,0,182706.4883,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.901844598,-0.666523135,-1.688385613,-0.660650828,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9484,174.4977035,-36.99694412,40000,0.726116562,0.401150398,0.17902668,0.222123203,0.9188,-0.538847485,-0.481374392,80685009.38,2.12E-05,664614.2268,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.380401886,-0.665072716,-1.68822013,-0.559660149,-0.661228137,-0.681668452,-0.676179584,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9485,174.4977626,-36.99514296,40000,0.048029566,0.026534557,0.01184176,0.014692481,0.8561,-0.540213698,-0.488554316,80685009.38,0.000301571,381590.8533,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.010419864,-0.665072716,-1.686033297,-0.618971756,-0.662777088,-0.683622471,-0.67813048,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9500,174.4986477,-36.96812544,40000,0,0,0,0,0.8693,-0.540310468,-0.489062878,85542930.21,1.84E-05,867011.9761,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.088310816,-0.664949281,-1.688242335,-0.517244797,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9522,174.4999438,-36.92849947,40000,0,0,0,0,0.8708,-0.540310468,-0.489062878,101266720,0.000149774,305997.3877,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.097162061,-0.664549756,-1.68721735,-0.634813451,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9523,174.5000027,-36.92669829,40000,2.00E-12,1.20E-12,4.00E-13,4.00E-13,0.8749,-0.540310468,-0.489062878,101266720,2.47E-05,302772.7334,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.121355462,-0.664549756,-1.688193291,-0.635489224,-0.6628868,-0.683760876,-0.678268664,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9555,174.5018832,-36.86905996,40000,4.77413788,2.547822418,1.263939133,1.2838834,0.8368,-0.50746931,-0.417654715,164387580,0.004997322,528667.747,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.896533851,-0.66294592,-1.649405497,-0.588149684,-0.651176535,-0.67166656,-0.664533188,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9556,174.5019419,-36.86725876,40000,4.77413788,2.547822418,1.263939133,1.2838834,0.8368,-0.484247106,-0.396797516,164387580,0.005255134,745272.0382,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.896533851,-0.66294592,-1.647394509,-0.542757147,-0.651176535,-0.67166656,-0.664533188,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9565,174.5024698,-36.85104786,40000,0.416999779,0.222535782,0.110401926,0.112134352,0.8412,-0.539470295,-0.484647475,382449660,0.0083693,228539.9224,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,1.922497502,-0.65740519,-1.623103389,-0.651045774,-0.661863938,-0.682704559,-0.677068931,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
9753,174.4999491,-36.99699147,40000,0.048029566,0.026534557,0.01184176,0.014692481,0.8561,-0.540213698,-0.488554316,100402285.1,1.92E-05,556262.8663,1,0,66.922,67.6,16.66,7,10.9,44.3,82.9,Auckland,2.010419864,-0.66457172,-1.688235474,-0.58236673,-0.662777088,-0.683622471,-0.67813048,0.859321343,1.001741062,-0.22112814,-0.386779547,0.017366229,0.804727617,0.124893344,recreational
